/* DATA DESCRIPTION:
Citation:	Tara Oceans Consortium, Coordinators; Tara Oceans Expedition, Participants (2015): Biodiversity context of all samples from the Tara Oceans Expedition (2009-2013) [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.853809
	TARA_20100109T0805Z_031_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100109T0805Z_031_EVENT_NET.pdf) * LATITUDE START: 27.151700 * LONGITUDE START: 34.823300 * LATITUDE END: 27.150000 * LONGITUDE END: 34.821700 * DATE/TIME START: 2010-01-09T08:05:00 * DATE/TIME END: 2010-01-09T08:15:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=200, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-200]) * COMMENT: [Curator: Only one barcode (A100001476) on the Logsheet belongs to this EVENT]
	TARA_20100109T0810Z_031_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100109T0810Z_031_EVENT_NET.pdf) * LATITUDE START: 27.151700 * LONGITUDE START: 34.823300 * LATITUDE END: 27.150000 * LONGITUDE END: 34.821700 * DATE/TIME START: 2010-01-09T08:10:00 * DATE/TIME END: 2010-01-09T08:15:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=50, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-50]) * COMMENT: [Curator: Only one barcode (A100001478) on the Logsheet belongs to this EVENT]
	TARA_20100109T0827Z_031_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100109T0827Z_031_EVENT_NET.pdf) * LATITUDE START: 27.151700 * LONGITUDE START: 34.820000 * LATITUDE END: 27.150000 * LONGITUDE END: 34.815000 * DATE/TIME START: 2010-01-09T08:27:00 * DATE/TIME END: 2010-01-09T08:57:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-300])
	TARA_20100109T0911Z_031_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100109T0911Z_031_EVENT_NET.pdf) * LATITUDE START: 27.148300 * LONGITUDE START: 34.811700 * LATITUDE END: 27.145000 * LONGITUDE END: 34.806700 * DATE/TIME START: 2010-01-09T09:11:00 * DATE/TIME END: 2010-01-09T09:41:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Regent, mesh(µm)=680, mouth(m^2)=0.754296, length(m)=4 ([NET-REGENT-680]) * COMMENT: [Curator: Only one barcode (A100001472) on the Logsheet belongs to this EVENT]
	TARA_20100109T0925Z_031_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100109T0925Z_031_EVENT_NET.pdf) * LATITUDE START: 27.148300 * LONGITUDE START: 34.811700 * LATITUDE END: 27.145000 * LONGITUDE END: 34.806700 * DATE/TIME START: 2010-01-09T09:25:00 * DATE/TIME END: 2010-01-09T09:42:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30] [Logsheet: (Not, Searson) PROTISTS] [Curator: Only one barcode (A100001473) on the Logsheet belongs to this EVENT]
	TARA_20100109T1003Z_031_EVENT_CAST ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100109T1003Z_031_EVENT_CAST.pdf) * LATITUDE START: 27.145000 * LONGITUDE START: 34.806700 * LATITUDE END: 27.141700 * LONGITUDE END: 34.806700 * DATE/TIME START: 2010-01-09T10:02:22 * DATE/TIME END: 2010-01-09T10:46:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]
	TARA_20100111T0721Z_032_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T0721Z_032_EVENT_NET.pdf) * LATITUDE START: 23.360000 * LONGITUDE START: 37.218300 * LATITUDE END: 23.363300 * LONGITUDE END: 37.218300 * DATE/TIME START: 2010-01-11T07:21:00 * DATE/TIME END: 2010-01-11T07:45:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30] [Logsheet: (Not, Searson) Prottist Surf] [Curator: Only one barcode (A100001170) on the Logsheet belongs to this EVENT]
	TARA_20100111T0721Z_032_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T0721Z_032_EVENT_PUMP.pdf) * LATITUDE START: 23.360000 * LONGITUDE START: 37.218300 * LATITUDE END: 23.401700 * LONGITUDE END: 37.218300 * DATE/TIME START: 2010-01-11T07:21:00 * DATE/TIME END: 2010-01-11T11:00:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP])
	TARA_20100111T0747Z_032_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T0747Z_032_EVENT_NET.pdf) * LATITUDE START: 23.363300 * LONGITUDE START: 37.218300 * LATITUDE END: 23.365000 * LONGITUDE END: 37.218300 * DATE/TIME START: 2010-01-11T07:47:00 * DATE/TIME END: 2010-01-11T07:52:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=50, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-50]) * COMMENT: Logsheet: (Not, Searson) Day WPII] [Curator: Only one barcode (A100001169) on the Logsheet belongs to this EVENT]
	TARA_20100111T0752Z_032_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T0752Z_032_EVENT_NET.pdf) * LATITUDE START: 23.363300 * LONGITUDE START: 37.218300 * LATITUDE END: 23.365000 * LONGITUDE END: 37.218300 * DATE/TIME START: 2010-01-11T07:52:00 * DATE/TIME END: 2010-01-11T07:57:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=200, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-200]) * COMMENT: Logsheet: (Not, Searson) Day WPII] [Curator: Only one barcode (A100001168) on the Logsheet belongs to this EVENT]
	TARA_20100111T0758Z_032_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T0758Z_032_EVENT_NET.pdf) * LATITUDE START: 23.365000 * LONGITUDE START: 37.218300 * LATITUDE END: 23.371700 * LONGITUDE END: 37.216700 * DATE/TIME START: 2010-01-11T07:58:00 * DATE/TIME END: 2010-01-11T08:32:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-300]) * COMMENT: Logsheet: (Not, Searson) Day 300µ Bongo - used home mode RNA Lake]
	TARA_20100111T0837Z_032_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T0837Z_032_EVENT_NET.pdf) * LATITUDE START: 23.373300 * LONGITUDE START: 37.216700 * LATITUDE END: 23.385000 * LONGITUDE END: 37.213300 * DATE/TIME START: 2010-01-11T08:37:00 * DATE/TIME END: 2010-01-11T09:00:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30] [Logsheet: (Not, Searson) PROTIST NET/ SURF] [Curator: Only one barcode (A100001163) on the Logsheet belongs to this EVENT]
	TARA_20100111T0839Z_032_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T0839Z_032_EVENT_NET.pdf) * LATITUDE START: 23.371700 * LONGITUDE START: 37.216700 * LATITUDE END: 23.380000 * LONGITUDE END: 37.215000 * DATE/TIME START: 2010-01-11T08:39:00 * DATE/TIME END: 2010-01-11T09:18:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Regent, mesh(µm)=680, mouth(m^2)=0.754296, length(m)=4 ([NET-REGENT-680]) * COMMENT: Logsheet: (Not, Searson) Day R覥nt] [Curator: Only one barcode (A100001165) on the Logsheet belongs to this EVENT]
	TARA_20100111T0943Z_032_EVENT_CAST ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T0943Z_032_EVENT_CAST.pdf) * LATITUDE START: 23.386700 * LONGITUDE START: 37.213300 * LATITUDE END: 23.393300 * LONGITUDE END: 37.213300 * DATE/TIME START: 2010-01-11T09:40:58 * DATE/TIME END: 2010-01-11T10:20:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Logsheet: (Not, Searson) G-049 Carbonates filled up with water from bottle #9. No more water available in #1ݮ ]
	TARA_20100111T1228Z_032_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T1228Z_032_EVENT_NET.pdf) * LATITUDE START: 23.410000 * LONGITUDE START: 37.238300 * LATITUDE END: 23.416700 * LONGITUDE END: 37.241700 * DATE/TIME START: 2010-01-11T12:28:00 * DATE/TIME END: 2010-01-11T13:05:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30] [Logsheet: (Not, Searson) PROTIST NET/ DCM] [Curator: Only one barcode (A100001191) on the Logsheet belongs to this EVENT]
	TARA_20100111T1415Z_032_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T1415Z_032_EVENT_NET.pdf) * LATITUDE START: 23.418300 * LONGITUDE START: 37.245000 * LATITUDE END: 23.420000 * LONGITUDE END: 37.248300 * DATE/TIME START: 2010-01-11T14:15:00 * DATE/TIME END: 2010-01-11T14:39:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30] [Logsheet: (Not, Searson) PROTIST NET/ DCM] [Curator: Only one barcode (A100001190) on the Logsheet belongs to this EVENT]
	TARA_20100111T1417Z_032_EVENT_PUMP ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T1417Z_032_EVENT_PUMP.pdf) * LATITUDE START: 23.418300 * LONGITUDE START: 37.245000 * LATITUDE END: 23.421700 * LONGITUDE END: 37.251700 * DATE/TIME START: 2010-01-11T14:17:00 * DATE/TIME END: 2010-01-11T15:20:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP]) * COMMENT: Device: equipped with [ECOTriplet] sensors that measure temperature, CDOM and chlorophyll fluorescence ]
	TARA_20100111T1600Z_032_EVENT_NET ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T1600Z_032_EVENT_NET.pdf) * LATITUDE START: 23.386700 * LONGITUDE START: 37.226700 * LATITUDE END: 23.386700 * LONGITUDE END: 37.230000 * DATE/TIME START: 2010-01-11T16:00:00 * DATE/TIME END: 2010-01-11T16:13:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=200, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-200]) * COMMENT: Logsheet: (Not, Searson) 50µ Net Broke up!! Need more weight of the Codends.-] [Curator: Only one barcode (A100001164) on the Logsheet belongs to this EVENT]
	TARA_20100111T1652Z_032_EVENT_NET ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T1652Z_032_EVENT_NET.pdf) * LATITUDE START: 23.400000 * LONGITUDE START: 37.240000 * LATITUDE END: 23.401700 * LONGITUDE END: 37.245000 * DATE/TIME START: 2010-01-11T16:52:00 * DATE/TIME END: 2010-01-11T17:10:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-300]) * COMMENT: Logsheet: (Not, Searson) Night Tow] [Curator: One barcode (A100001190) on the Logsheet does NOT belongs to this EVENT]
	TARA_20100111T1718Z_032_EVENT_NET ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T1718Z_032_EVENT_NET.pdf) * LATITUDE START: 23.401700 * LONGITUDE START: 37.246700 * LATITUDE END: 23.398300 * LONGITUDE END: 37.258300 * DATE/TIME START: 2010-01-11T17:18:00 * DATE/TIME END: 2010-01-11T18:00:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Regent, mesh(µm)=680, mouth(m^2)=0.754296, length(m)=4 ([NET-REGENT-680]) * COMMENT: Logsheet: (Not, Searson) Night 500m]
	TARA_20100111T1808Z_032_EVENT_NET ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T1808Z_032_EVENT_NET.pdf) * LATITUDE START: 23.398300 * LONGITUDE START: 37.260000 * LATITUDE END: 23.395000 * LONGITUDE END: 37.266700 * DATE/TIME START: 2010-01-11T18:08:00 * DATE/TIME END: 2010-01-11T18:23:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Regent, mesh(µm)=680, mouth(m^2)=0.754296, length(m)=4 ([NET-REGENT-680])
	TARA_20100111T1834Z_032_EVENT_NET ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T1834Z_032_EVENT_NET.pdf) * LATITUDE START: 23.391700 * LONGITUDE START: 37.270000 * LATITUDE END: 23.390000 * LONGITUDE END: 37.273300 * DATE/TIME START: 2010-01-11T18:34:00 * DATE/TIME END: 2010-01-11T18:45:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=200, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-200]) * COMMENT: Logsheet: (Not, Searson) WPII now with only 200µ. The 50µ damaged last cast. ]
	TARA_20100111T1855Z_032_EVENT_NET ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100111T1855Z_032_EVENT_NET.pdf) * LATITUDE START: 23.388300 * LONGITUDE START: 37.280000 * LATITUDE END: 23.385000 * LONGITUDE END: 37.281700 * DATE/TIME START: 2010-01-11T18:55:00 * DATE/TIME END: 2010-01-11T19:03:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30] [Logsheet: (Not, Searson) Instead of 50µm. (50µm broke during station)]
	TARA_20100113T0716Z_033_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100113T0716Z_033_EVENT_PUMP.pdf) * LATITUDE START: 21.946700 * LONGITUDE START: 38.251700 * LATITUDE END: 22.128300 * LONGITUDE END: 38.196700 * DATE/TIME START: 2010-01-13T07:16:00 * DATE/TIME END: 2010-01-13T11:09:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP])
	TARA_20100113T0720Z_033_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100113T0720Z_033_EVENT_NET.pdf) * LATITUDE START: 21.946700 * LONGITUDE START: 38.251700 * LATITUDE END: 21.966700 * LONGITUDE END: 38.236700 * DATE/TIME START: 2010-01-13T07:20:00 * DATE/TIME END: 2010-01-13T07:40:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30] [Logsheet: (Not, Searson) PROTIST NET/ - 2-3kn = Ship drift] [Curator: Only one barcode (A100001310) on the Logsheet belongs to this EVENT]
	TARA_20100113T0836Z_033_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100113T0836Z_033_EVENT_NET.pdf) * LATITUDE START: 22.006700 * LONGITUDE START: 38.230000 * LATITUDE END: 22.023300 * LONGITUDE END: 38.235000 * DATE/TIME START: 2010-01-13T08:36:00 * DATE/TIME END: 2010-01-13T08:47:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=50, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-50]) * COMMENT: Logsheet: (Not, Searson) 2-3 kn = Ship's drift] [Curator: Only one barcode (A100001307) on the Logsheet belongs to this EVENT]
	TARA_20100113T0847Z_033_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100113T0847Z_033_EVENT_NET.pdf) * LATITUDE START: 22.006700 * LONGITUDE START: 38.230000 * LATITUDE END: 22.023300 * LONGITUDE END: 38.235000 * DATE/TIME START: 2010-01-13T08:47:00 * DATE/TIME END: 2010-01-13T08:58:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=200, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-200]) * COMMENT: Logsheet: (Not, Searson) 2-3 kn = Ship's drift] [Curator: Only one barcode (A100001309) on the Logsheet belongs to this EVENT]
	TARA_20100113T0859Z_033_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100113T0859Z_033_EVENT_NET.pdf) * LATITUDE START: 22.025000 * LONGITUDE START: 38.233300 * LATITUDE END: 22.051700 * LONGITUDE END: 38.223300 * DATE/TIME START: 2010-01-13T08:59:00 * DATE/TIME END: 2010-01-13T09:35:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-300]) * COMMENT: Logsheet: (Not, Searson) 2-3 kn = Ship's drift]
	TARA_20100113T0955Z_033_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100113T0955Z_033_EVENT_NET.pdf) * LATITUDE START: 22.070000 * LONGITUDE START: 38.215000 * LATITUDE END: 22.101700 * LONGITUDE END: 38.205000 * DATE/TIME START: 2010-01-13T09:55:00 * DATE/TIME END: 2010-01-13T10:38:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Regent, mesh(µm)=680, mouth(m^2)=0.754296, length(m)=4 ([NET-REGENT-680]) * COMMENT: Logsheet: (Not, Searson) 2-3 kn = Ship's drift] [Curator: Only one barcode (A100001301) on the Logsheet belongs to this EVENT]
	TARA_20100113T1010Z_033_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100113T1010Z_033_EVENT_NET.pdf) * LATITUDE START: 22.085000 * LONGITUDE START: 38.208300 * LATITUDE END: 22.091700 * LONGITUDE END: 38.205000 * DATE/TIME START: 2010-01-13T10:10:00 * DATE/TIME END: 2010-01-13T10:30:00 * CAMPAIGN: TARA_20100108Z (Sharm El Sheikh to Jeddah, Stations: TARA_031-033) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30] [Logsheet: (Not, Searson) PROTIST NET/ Net/ 2-3kn = Ship's drift] [Curator: Only one barcode (A100001304) on the Logsheet belongs to this EVENT]
