/* DATA DESCRIPTION:
	TARA_20101101T1401Z_077_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101101T1401Z_077_EVENT_NET.pdf) * LATITUDE START: -24.596500 * LONGITUDE START: -43.844200 * LATITUDE END: -24.599100 * LONGITUDE END: -43.862000 * DATE/TIME START: 2010-11-01T14:01:00 * DATE/TIME END: 2010-11-01T14:34:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20101101T1508Z_077_EVENT_SECCHI ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101101T1508Z_077_EVENT_TSRB.pdf) * LATITUDE: -24.599000 * LONGITUDE: -43.869900 * DATE/TIME: 2010-11-01T15:08:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Secchi disk, diameter_(cm)=20 ([SECCHI-20])
	TARA_20101101T1508Z_077_EVENT_TSRB ([day] [surface water layer (ENVO:00002042)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101101T1508Z_077_EVENT_TSRB.pdf) * LATITUDE START: -24.599000 * LONGITUDE START: -43.869900 * LATITUDE END: -24.598900 * LONGITUDE END: -43.876900 * DATE/TIME START: 2010-11-01T15:08:00 * DATE/TIME END: 2010-11-01T15:36:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Tethered Spectral Radiometre Buoy ([RADIOMETRE-TSRB]) * COMMENT: Logsheet: (Poulton, Obolensky) PAR not very stable during the 15' of cast]
	TARA_20101101T1638Z_077_EVENT_CAST ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101101T1638Z_077_EVENT_CAST.pdf) * LATITUDE START: -24.596200 * LONGITUDE START: -43.819700 * LATITUDE END: -24.594500 * LONGITUDE END: -43.824700 * DATE/TIME START: 2010-11-01T16:37:22 * DATE/TIME END: 2010-11-01T17:09:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]
	TARA_20101101T1638Z_077_EVENT_SECCHI ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101101T1638Z_077_EVENT_CAST.pdf) * LATITUDE: -24.596200 * LONGITUDE: -43.819700 * DATE/TIME: 2010-11-01T16:37:22 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Secchi disk, diameter_(cm)=20 ([SECCHI-20])
	TARA_20101101T1720Z_077_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101101T1720Z_077_EVENT_NET.pdf) * LATITUDE START: -24.593600 * LONGITUDE START: -43.826300 * LATITUDE END: -24.587900 * LONGITUDE END: -43.832100 * DATE/TIME START: 2010-11-01T17:20:00 * DATE/TIME END: 2010-11-01T18:11:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Regent, mesh(µm)=680, mouth(m^2)=0.754296, length(m)=4 ([NET-REGENT-680])
	TARA_20101101T1824Z_077_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101101T1824Z_077_EVENT_NET.pdf) * LATITUDE START: -24.586600 * LONGITUDE START: -43.834300 * LATITUDE END: -24.582600 * LONGITUDE END: -43.837900 * DATE/TIME START: 2010-11-01T18:24:00 * DATE/TIME END: 2010-11-01T18:51:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20101101T1904Z_077_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101101T1904Z_077_EVENT_NET.pdf) * LATITUDE START: -24.580800 * LONGITUDE START: -43.840000 * LATITUDE END: -24.579800 * LONGITUDE END: -43.841100 * DATE/TIME START: 2010-11-01T19:04:00 * DATE/TIME END: 2010-11-01T19:13:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=200, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-200]) * COMMENT: [Logsheet: (Poulton) ABORTED- twisted /cod end problem]
	TARA_20101101T1919Z_077_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101101T1919Z_077_EVENT_NET.pdf) * LATITUDE START: -24.579900 * LONGITUDE START: -43.842200 * LATITUDE END: -24.578100 * LONGITUDE END: -43.843400 * DATE/TIME START: 2010-11-01T19:19:00 * DATE/TIME END: 2010-11-01T19:28:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=200, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-200])
	TARA_20101101T1945Z_077_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101101T1945Z_077_EVENT_NET.pdf) * LATITUDE START: -24.575100 * LONGITUDE START: -43.846300 * LATITUDE END: -24.565800 * LONGITUDE END: -43.854200 * DATE/TIME START: 2010-11-01T19:45:00 * DATE/TIME END: 2010-11-01T20:29:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5 ([NET-SINGLE-5]+[SIEVE-20]) * COMMENT: Device: material from the net was poured through a [SIEVE-20] type=metal, shape=pan, mesh size (µm)=20, diameter (cm)=30]
	TARA_20101101T2040Z_077_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101101T2040Z_077_EVENT_NET.pdf) * LATITUDE START: -24.563600 * LONGITUDE START: -43.856100 * LATITUDE END: -24.559500 * LONGITUDE END: -43.859800 * DATE/TIME START: 2010-11-01T20:40:00 * DATE/TIME END: 2010-11-01T20:58:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=50, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-50])
	TARA_20101101T2102Z_077_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101101T2102Z_077_EVENT_NET.pdf) * LATITUDE START: -24.558600 * LONGITUDE START: -43.860700 * LATITUDE END: -24.554500 * LONGITUDE END: -43.865100 * DATE/TIME START: 2010-11-01T21:02:00 * DATE/TIME END: 2010-11-01T21:20:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=50, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-50])
	TARA_20101103T2050Z_078_EVENT_CAST ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101103T2050Z_078_EVENT_CAST.pdf) * LATITUDE START: -29.576500 * LONGITUDE START: -43.180900 * LATITUDE END: -29.564600 * LONGITUDE END: -43.174100 * DATE/TIME START: 2010-11-03T20:50:03 * DATE/TIME END: 2010-11-03T21:45:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer: CTD transect - SBE 17 disarmed]
	TARA_20101104T0050Z_078_EVENT_CAST ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T0050Z_078_EVENT_CAST.pdf) * LATITUDE START: -29.863200 * LONGITUDE START: -43.255500 * LATITUDE END: -29.853900 * LONGITUDE END: -43.255600 * DATE/TIME START: 2010-11-03T22:50:11 * DATE/TIME END: 2010-11-04T01:46:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer: CTD transect - Disarmed - Memory full: data to 447m on upcast ]
	TARA_20101104T0424Z_078_EVENT_CAST ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T0424Z_078_EVENT_CAST.pdf) * LATITUDE START: -30.134400 * LONGITUDE START: -43.297100 * LATITUDE END: -30.130800 * LONGITUDE END: -43.295400 * DATE/TIME START: 2010-11-04T04:24:00 * DATE/TIME END: 2010-11-04T05:20:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Logsheet: (Poulton) CTD data not recorded because memory full] [Engineer: CTD transect - Memory full not seen no data]
	TARA_20101104T1015Z_078_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1015Z_078_EVENT_PUMP.pdf) * LATITUDE START: -30.136700 * LONGITUDE START: -43.289900 * LATITUDE END: -30.188500 * LONGITUDE END: -43.283100 * DATE/TIME START: 2010-11-04T10:24:00 * DATE/TIME END: 2010-11-04T13:25:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP])
	TARA_20101104T1024Z_078_EVENT_CAST ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1024Z_078_EVENT_CAST.pdf) * LATITUDE START: -30.138200 * LONGITUDE START: -43.290000 * LATITUDE END: -30.146700 * LONGITUDE END: -43.289000 * DATE/TIME START: 2010-11-04T10:24:01 * DATE/TIME END: 2010-11-04T11:19:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer: RUN FLASH INITIALIZE.]
	TARA_20101104T1024Z_078_EVENT_SECCHI ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1024Z_078_EVENT_CAST.pdf) * LATITUDE: -30.138200 * LONGITUDE: -43.290000 * DATE/TIME: 2010-11-04T10:24:01 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Secchi disk, diameter_(cm)=20 ([SECCHI-20])
	TARA_20101104T1131Z_078_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1131Z_078_EVENT_NET.pdf) * LATITUDE START: -30.150600 * LONGITUDE START: -43.287700 * LATITUDE END: -30.154900 * LONGITUDE END: -43.286900 * DATE/TIME START: 2010-11-04T11:31:00 * DATE/TIME END: 2010-11-04T11:51:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30] [Logsheet: (Poulton) put for sail up increase drift/ as sea was very calm]
	TARA_20101104T1137Z_078_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1137Z_078_EVENT_NET.pdf) * LATITUDE START: -30.151900 * LONGITUDE START: -43.287600 * LATITUDE END: -30.163000 * LONGITUDE END: -43.286100 * DATE/TIME START: 2010-11-04T11:37:00 * DATE/TIME END: 2010-11-04T12:21:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-300]) * COMMENT: [Logsheet: (Poulton) aborted because nets twisted within one another only 4000 on flow meter.will repeat/ will increase speet to 2 knots for towing]
	TARA_20101104T1232Z_078_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1232Z_078_EVENT_NET.pdf) * LATITUDE START: -30.167900 * LONGITUDE START: -43.285900 * LATITUDE END: -30.182200 * LONGITUDE END: -43.284600 * DATE/TIME START: 2010-11-04T12:32:00 * DATE/TIME END: 2010-11-04T13:10:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-300]) * COMMENT: [Logsheet: (Poulton) twisted again/ inside out - aborted]
	TARA_20101104T1322Z_078_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1322Z_078_EVENT_NET.pdf) * LATITUDE START: -30.187200 * LONGITUDE START: -43.283400 * LATITUDE END: -30.194900 * LONGITUDE END: -43.281100 * DATE/TIME START: 2010-11-04T13:22:00 * DATE/TIME END: 2010-11-04T13:40:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30] [Logsheet: (Poulton, Obolensky) please note this was a surface tow]
	TARA_20101104T1331Z_078_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1331Z_078_EVENT_NET.pdf) * LATITUDE START: -30.191300 * LONGITUDE START: -43.282200 * LATITUDE END: -30.198200 * LONGITUDE END: -43.279600 * DATE/TIME START: 2010-11-04T13:31:00 * DATE/TIME END: 2010-11-04T13:49:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=50, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-50]) * COMMENT: [Logsheet: (Poulton) never reached DCM (110 -120m)/ only to 100 m (not DCM)]
	TARA_20101104T1359Z_078_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1359Z_078_EVENT_NET.pdf) * LATITUDE START: -30.203300 * LONGITUDE START: -43.278600 * LATITUDE END: -30.211900 * LONGITUDE END: -43.276100 * DATE/TIME START: 2010-11-04T13:59:00 * DATE/TIME END: 2010-11-04T14:15:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=200, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-200]) * COMMENT: [Logsheet: (Poulton) never reached DCM (110 -120m)/ only to 100 m (not DCM)]
	TARA_20101104T1424Z_078_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1424Z_078_EVENT_NET.pdf) * LATITUDE START: -30.216300 * LONGITUDE START: -43.275000 * LATITUDE END: -30.224600 * LONGITUDE END: -43.272300 * DATE/TIME START: 2010-11-04T14:24:00 * DATE/TIME END: 2010-11-04T14:42:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5 ([NET-SINGLE-5]+[SIEVE-20]) * COMMENT: Device: material from the net was poured through a [SIEVE-20] type=metal, shape=pan, mesh size (µm)=20, diameter (cm)=30]
	TARA_20101104T1612Z_078_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1612Z_078_EVENT_NET.pdf) * LATITUDE START: -30.144100 * LONGITUDE START: -43.277400 * LATITUDE END: -30.151100 * LONGITUDE END: -43.266500 * DATE/TIME START: 2010-11-04T16:12:00 * DATE/TIME END: 2010-11-04T16:53:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Regent, mesh(µm)=680, mouth(m^2)=0.754296, length(m)=4 ([NET-REGENT-680])
	TARA_20101104T1708Z_078_EVENT_CAST ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1708Z_078_EVENT_CAST.pdf) * LATITUDE START: -30.155100 * LONGITUDE START: -43.259500 * LATITUDE END: -30.159000 * LONGITUDE END: -43.253000 * DATE/TIME START: 2010-11-04T17:06:20 * DATE/TIME END: 2010-11-04T17:34:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]
	TARA_20101104T1708Z_078_EVENT_SECCHI ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1708Z_078_EVENT_CAST.pdf) * LATITUDE: -30.155100 * LONGITUDE: -43.259500 * DATE/TIME: 2010-11-04T17:06:20 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Secchi disk, diameter_(cm)=20 ([SECCHI-20])
	TARA_20101104T1816Z_078_Combined-EVENTS_CAST ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1816Z_078_Combined-EVENTS_CAST.pdf) * LATITUDE START: -30.148400 * LONGITUDE START: -43.270500 * LATITUDE END: -30.149500 * LONGITUDE END: -43.248600 * DATE/TIME START: 2010-11-04T18:16:53 * DATE/TIME END: 2010-11-04T21:18:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Curator: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20101104T1816Z_078_EVENT_CAST, TARA_20101104T1921Z_078_EVENT_CAST, TARA_20101104T2104Z_078_EVENT_CAST]
	TARA_20101104T1816Z_078_EVENT_CAST ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1816Z_078_EVENT_CAST.pdf) * LATITUDE START: -30.148700 * LONGITUDE START: -43.269900 * LATITUDE END: -30.150900 * LONGITUDE END: -43.264800 * DATE/TIME START: 2010-11-04T18:16:53 * DATE/TIME END: 2010-11-04T18:31:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer: DCM bottles instead of deep pumping]
	TARA_20101104T1816Z_078_EVENT_SECCHI ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1816Z_078_EVENT_CAST.pdf) * LATITUDE: -30.148700 * LONGITUDE: -43.269900 * DATE/TIME: 2010-11-04T18:16:53 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Secchi disk, diameter_(cm)=20 ([SECCHI-20])
	TARA_20101104T1837Z_078_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20101104T1837Z_078_EVENT_NET.pdf) * LATITUDE START: -30.052000 * LONGITUDE START: -43.261900 * LATITUDE END: -30.141500 * LONGITUDE END: -43.247500 * DATE/TIME START: 2010-11-04T18:37:00 * DATE/TIME END: 2010-11-04T19:07:00 * CAMPAIGN: TARA_20101031Z (Rio de Janiero to Buenos Aires, Stations: TARA_077-079a) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30] [Logsheet: (Poulton) DCM (120m) not reached]
